,x,y,z
C_left_0,2.7120002302858963,0.0,0.0
C_left_1,2.7120002302858963,2.4595121467478056,0.0
C_in_0,2.348661094496834,2.4595121467478056,1.3560001151429482
C_in_1,1.917673753414636,1.2297560733739028,1.9176737534146355
C_in_2,0.701917309920412,1.2297560733739028,2.619591063335048
C_left_2,2.7120002302858963,4.919024293495611,0.0
C_in_3,2.348661094496834,4.919024293495611,1.3560001151429482
C_in_4,1.917673753414636,3.6892682201217086,1.9176737534146355
C_in_5,0.701917309920412,3.6892682201217086,2.619591063335048
C_in_6,1.660621200653254e-16,2.4595121467478056,2.7120002302858963
C_in_7,-1.3560001151429484,2.4595121467478056,2.348661094496834
C_in_8,-1.9176737534146355,1.2297560733739028,1.917673753414636
C_in_9,-2.619591063335048,1.2297560733739028,0.7019173099204116
C_left_3,2.7120002302858963,7.378536440243417,0.0
C_in_10,2.348661094496834,7.378536440243417,1.3560001151429482
C_in_11,1.917673753414636,6.148780366869515,1.9176737534146355
C_in_12,0.701917309920412,6.148780366869515,2.619591063335048
C_in_13,1.660621200653254e-16,4.919024293495611,2.7120002302858963
C_in_14,-1.3560001151429484,4.919024293495611,2.348661094496834
C_in_15,-1.9176737534146355,3.6892682201217086,1.917673753414636
C_in_16,-2.619591063335048,3.6892682201217086,0.7019173099204116
C_in_17,-2.7120002302858963,2.459512146747806,3.321242401306508e-16
C_in_18,-2.348661094496834,2.459512146747806,-1.3560001151429484
C_in_19,-1.9176737534146362,1.229756073373903,-1.9176737534146355
C_in_20,-0.7019173099204117,1.229756073373903,-2.619591063335048
C_left_4,2.7120002302858963,9.838048586991222,0.0
C_in_21,2.348661094496834,9.838048586991222,1.3560001151429482
C_in_22,1.917673753414636,8.60829251361732,1.9176737534146355
C_in_23,0.701917309920412,8.60829251361732,2.619591063335048
C_in_24,1.660621200653254e-16,7.378536440243417,2.7120002302858963
C_in_25,-1.3560001151429484,7.378536440243417,2.348661094496834
C_in_26,-1.9176737534146355,6.148780366869514,1.917673753414636
C_in_27,-2.619591063335048,6.148780366869514,0.7019173099204116
C_in_28,-2.7120002302858963,4.919024293495611,3.321242401306508e-16
C_in_29,-2.348661094496834,4.919024293495611,-1.3560001151429484
C_in_30,-1.9176737534146362,3.6892682201217086,-1.9176737534146355
C_in_31,-0.7019173099204117,3.6892682201217086,-2.619591063335048
C_in_32,-4.981863601959761e-16,2.4595121467478056,-2.7120002302858963
C_in_33,1.3560001151429482,2.4595121467478056,-2.348661094496834
C_in_34,1.917673753414637,1.2297560733739026,-1.9176737534146344
C_in_35,2.619591063335048,1.2297560733739026,-0.7019173099204119
C_left_5,2.7120002302858963,12.297560733739028,0.0
C_in_36,2.348661094496834,12.297560733739028,1.3560001151429482
C_in_37,1.9176737534146362,11.067804660365125,1.9176737534146353
C_in_38,0.7019173099204127,11.067804660365125,2.6195910633350477
C_in_39,7.682471397557512e-16,9.838048586991222,2.7120002302858963
C_in_40,-1.3560001151429475,9.838048586991222,2.3486610944968342
C_in_41,-1.9176737534146355,8.60829251361732,1.917673753414636
C_in_42,-2.6195910633350477,8.60829251361732,0.7019173099204128
C_in_43,-2.7120002302858963,7.378536440243416,3.321242401306508e-16
C_in_44,-2.348661094496834,7.378536440243416,-1.3560001151429484
C_in_45,-1.9176737534146362,6.148780366869514,-1.9176737534146355
C_in_46,-0.7019173099204117,6.148780366869514,-2.619591063335048
C_in_47,-4.981863601959761e-16,4.919024293495611,-2.7120002302858963
C_in_48,1.3560001151429462,4.919024293495611,-2.348661094496835
C_in_49,1.9176737534146355,3.689268220121708,-1.9176737534146362
C_in_50,2.619591063335048,3.689268220121708,-0.7019173099204119
C_left_6,2.7120002302858963,14.757072880486835,0.0
C_in_51,1.9176737534146353,13.527316807112932,1.9176737534146362
C_in_52,0.7019173099204108,13.527316807112932,2.619591063335048
C_in_53,1.660621200653254e-16,12.29756073373903,2.7120002302858963
C_in_54,-1.3560001151429484,12.29756073373903,2.348661094496834
C_in_55,-1.9176737534146355,11.067804660365127,1.917673753414636
C_in_56,-2.619591063335048,11.067804660365127,0.7019173099204116
C_in_57,-2.7120002302858963,9.838048586991222,3.321242401306508e-16
C_in_58,-2.348661094496834,9.838048586991222,-1.3560001151429484
C_in_59,-1.9176737534146362,8.60829251361732,-1.9176737534146355
C_in_60,-0.7019173099204117,8.60829251361732,-2.619591063335048
C_in_61,-4.981863601959761e-16,7.378536440243417,-2.7120002302858963
C_in_62,1.3560001151429482,7.378536440243417,-2.348661094496834
C_in_63,1.917673753414637,6.148780366869515,-1.9176737534146344
C_in_64,2.619591063335048,6.148780366869515,-0.7019173099204119
C_in_65,-1.9176737534146364,13.527316807112932,1.917673753414635
C_in_66,-2.619591063335048,13.527316807112932,0.7019173099204116
C_in_67,-2.7120002302858963,12.29756073373903,3.321242401306508e-16
C_in_68,-2.348661094496834,12.29756073373903,-1.3560001151429484
C_in_69,-1.9176737534146353,11.067804660365125,-1.9176737534146362
C_in_70,-0.7019173099204117,11.067804660365125,-2.619591063335048
C_in_71,1.910553718565727e-15,9.838048586991222,-2.7120002302858963
C_in_72,1.3560001151429502,9.838048586991222,-2.3486610944968325
C_in_73,1.917673753414637,8.60829251361732,-1.9176737534146344
C_in_74,2.619591063335048,8.60829251361732,-0.7019173099204119
C_in_75,-1.9176737534146362,13.527316807112932,-1.9176737534146355
C_in_76,-0.7019173099204117,13.527316807112932,-2.619591063335048
C_in_77,-4.981863601959761e-16,12.297560733739028,-2.7120002302858963
C_in_78,1.3560001151429482,12.297560733739028,-2.348661094496834
C_in_79,1.917673753414637,11.067804660365125,-1.9176737534146344
C_in_80,2.619591063335048,11.067804660365125,-0.7019173099204119
C_in_81,1.9176737534146355,13.52731680711293,-1.9176737534146362
C_in_82,2.619591063335048,13.52731680711293,-0.7019173099204119
